obtenido,deseado
79.34308847128406,93.06060606060605
100.14868928408889,90.09090909090908
79.17095891599345,89.1010101010101
85.13576834610078,89.1010101010101
102.2986157242936,96.03030303030302
74.1947860757768,83.16161616161615
84.00220908974607,87.12121212121211
74.49115589587659,79.20202020202022
75.98600667624291,92.07070707070707
93.93651066782697,97.02020202020199
91.05976176605022,85.14141414141415
71.1547544693412,79.20202020202022
76.86913841907496,89.1010101010101
92.96623399322583,96.03030303030302
77.87672423345842,91.08080808080808
80.0457452439579,79.20202020202022
88.75815435095522,92.07070707070707
92.01733980227388,96.03030303030302
87.43965515622813,91.08080808080808
84.71112095243824,88.1111111111111
91.68569105785987,82.17171717171716
41.41710315232318,1.0
103.56499379370723,96.03030303030302
87.10593240594018,75.24242424242424
81.38922777979529,93.06060606060605
76.90265209059906,96.03030303030302
85.30641557968019,88.1111111111111
97.70485272145285,92.07070707070707
74.26753681810646,87.12121212121211
82.24050986945396,79.20202020202022
94.17624333863849,96.03030303030302
60.546852746126014,64.35353535353536
96.92045265689866,94.05050505050507
88.62811354334781,83.16161616161615
85.48236827778402,90.09090909090908
63.758428026631094,61.38383838383838
100.1191534169128,91.08080808080808
77.7303317547656,95.04040404040404
52.149630973139345,1.0
84.93870441358193,74.25252525252526
95.06364909258279,88.1111111111111
94.27995534746958,96.03030303030302
78.99787562350333,86.13131313131312
74.0973483821975,77.22222222222223
103.68516643280886,98.01010101010102
77.67033796418124,96.03030303030302
104.20654672836295,88.1111111111111
49.40591270828482,1.0
70.82716929331704,67.32323232323233
63.13636196867347,84.15151515151516
70.54054052349332,76.23232323232324
91.974750223056,76.23232323232324
81.83124733281245,90.09090909090908
94.4711616453485,92.07070707070707
76.22012802933428,88.1111111111111
75.1890480227322,83.16161616161615
73.77225585969133,90.09090909090908
84.85679682830423,85.14141414141415
64.58390299062876,80.19191919191918
75.08612219484309,90.09090909090908
96.21366041740119,95.04040404040404
94.10282330912315,87.12121212121211
104.83469439653072,95.04040404040404
100.33170681422196,96.03030303030302
92.47987380144056,94.05050505050507
103.11637063990365,98.01010101010102
74.74166554485521,92.07070707070707
94.92219868456321,94.05050505050507
73.5969187663638,80.19191919191918
63.151353350503186,77.22222222222223
93.2947228174316,96.03030303030302
105.24129695624086,98.01010101010102
74.64234638271608,95.04040404040404
69.1442187327982,59.4040404040404
94.47368102494974,97.02020202020199
74.01012706647992,80.19191919191918
97.52611054163208,88.1111111111111
92.49607117575046,86.13131313131312
104.28025474320216,98.01010101010102
74.82038957655816,88.1111111111111
81.5135428233206,94.05050505050507
50.65478175812615,1.0
77.92093225572015,93.06060606060605
87.65201669561053,87.12121212121211
92.99302087929267,93.06060606060605
93.09788124278951,98.01010101010102
75.33822905013959,90.09090909090908
89.4421479083283,94.05050505050507
71.93588125069908,85.14141414141415
75.4672958611605,83.16161616161615
80.75770885858928,84.15151515151516
98.75806324891963,90.09090909090908
64.00842880920389,65.34343434343434
80.25510529065674,91.08080808080808
84.81555873294029,89.1010101010101
79.97034079904435,91.08080808080808
44.736409791299,1.0
75.61428114424912,96.03030303030302
78.71527456394297,73.26262626262626
105.93513574152242,88.1111111111111
88.20129008418276,89.1010101010101
97.22684553788851,90.09090909090908
67.78020109044617,60.3939393939394
78.08093495403706,96.03030303030302
47.89228028222201,1.0
75.96859982793016,86.13131313131312
81.4905411723192,88.1111111111111
61.60006610309604,71.28282828282828
70.21270359201225,85.14141414141415
103.8433324017252,86.13131313131312
74.95500452334413,94.05050505050507
103.35184159435671,97.02020202020199
75.08409715798247,80.19191919191918
74.44966292078773,80.19191919191918
79.43972643137282,96.03030303030302
100.95027015414136,97.02020202020199
94.97247452188932,96.03030303030302
71.13294525916386,80.19191919191918
85.99848119024584,87.12121212121211
93.94796181862328,98.01010101010102
97.57568157355276,90.09090909090908
92.34848356317987,95.04040404040404
89.88398514735579,93.06060606060605
79.38939088264584,98.01010101010102
79.05699058494245,92.07070707070707
80.35740376724125,91.08080808080808
82.07226068336361,84.15151515151516
103.4192188744321,98.01010101010102
44.57137131849731,1.0
90.06972073859195,74.25252525252526
87.3468592046298,93.06060606060605
90.22086376943574,86.13131313131312
75.20671770381642,75.24242424242424
91.29135810800123,86.13131313131312
92.65646025131974,82.17171717171716
87.59907146073026,86.13131313131312
80.17897685562441,89.1010101010101
76.66915081883252,95.04040404040404
81.77310599229983,81.18181818181819
87.18233712668369,90.09090909090908
78.29005600384572,95.04040404040404
95.36902181747458,94.05050505050507
76.6293160003672,87.12121212121211
71.56084890121558,93.06060606060605
88.80985248844004,85.14141414141415
74.26324845098037,93.06060606060605
86.34994999594079,85.14141414141415
92.35703480262833,95.04040404040404
76.65452733786191,87.12121212121211
76.63057052128714,84.15151515151516
69.37189311302035,82.17171717171716
52.90830534653434,1.0
76.34525054671403,90.09090909090908
79.04444255340687,89.1010101010101
95.51214607900563,98.01010101010102
107.1776865858893,98.01010101010102
