obtenido,deseado
84.63056977893798,93.06060606060605
92.54965072328066,90.09090909090908
82.11374397390786,89.1010101010101
83.06622597656364,89.1010101010101
98.67602149286095,96.03030303030302
72.53329694704773,83.16161616161615
79.08458804006978,87.12121212121211
77.94977928347379,79.20202020202022
81.47080962916596,92.07070707070707
101.85086695400152,97.02020202020199
88.09929821197974,85.14141414141415
66.98498499832465,79.20202020202022
82.25971114729823,89.1010101010101
99.37461188324784,96.03030303030302
83.44488984620169,91.08080808080808
71.40232120076124,79.20202020202022
95.18152415957641,92.07070707070707
99.6623239424968,96.03030303030302
93.37119402081252,91.08080808080808
90.83124314349745,88.1111111111111
95.11703502164502,82.17171717171716
-26.034510276512478,1.0
93.43202200285178,96.03030303030302
88.51266332432334,75.24242424242424
83.8461732349241,93.06060606060605
83.26706642340284,96.03030303030302
84.34714920451995,88.1111111111111
91.03770053315012,92.07070707070707
78.80668167872379,87.12121212121211
89.66156137788215,79.20202020202022
96.8197779084552,96.03030303030302
59.33969735546654,64.35353535353536
100.5858430259368,94.05050505050507
88.40804308114963,83.16161616161615
90.20131718130497,90.09090909090908
59.40606467979392,61.38383838383838
97.099223141205,91.08080808080808
83.64648239399595,95.04040404040404
44.511524128196164,1.0
71.22428080866035,74.25252525252526
98.44535570622268,88.1111111111111
102.49461329325031,96.03030303030302
83.42504868553964,86.13131313131312
74.63875805580128,77.22222222222223
97.63698083755688,98.01010101010102
84.62844936535421,96.03030303030302
95.80519646548088,88.1111111111111
36.689496810796996,1.0
72.38885452726272,67.32323232323233
72.64714246887938,84.15151515151516
70.02104794833859,76.23232323232324
93.78425959622821,76.23232323232324
86.57872903204643,90.09090909090908
94.59727889177833,92.07070707070707
75.18007929030917,88.1111111111111
66.55395051531086,83.16161616161615
80.82250001486969,90.09090909090908
84.51099200212352,85.14141414141415
69.36954626534427,80.19191919191918
80.21500294717596,90.09090909090908
93.08953983585936,95.04040404040404
85.79404869947477,87.12121212121211
93.96590930719178,95.04040404040404
96.02645960762696,96.03030303030302
84.18893499391817,94.05050505050507
97.25829607715949,98.01010101010102
81.47069406650236,92.07070707070707
101.72478706701824,94.05050505050507
73.1165654345751,80.19191919191918
69.45738485662963,77.22222222222223
101.44335662414403,96.03030303030302
96.48099905428997,98.01010101010102
81.32942102929687,95.04040404040404
60.692367531719746,59.4040404040404
100.51257004789768,97.02020202020199
77.85638781210903,80.19191919191918
97.66358932142086,88.1111111111111
86.23723402268008,86.13131313131312
97.1310825376585,98.01010101010102
79.8065143656352,88.1111111111111
85.68995604917721,94.05050505050507
36.668977247554366,1.0
81.61187427331362,93.06060606060605
89.36369693813772,87.12121212121211
100.5381776181715,93.06060606060605
100.96206772398287,98.01010101010102
80.45021143076856,90.09090909090908
98.2832981568983,94.05050505050507
76.34796323600305,85.14141414141415
75.78587870450438,83.16161616161615
85.08087989212171,84.15151515151516
97.8352250277049,90.09090909090908
63.46307936980377,65.34343434343434
84.45894697574987,91.08080808080808
80.32247086906803,89.1010101010101
84.34284742177704,91.08080808080808
-29.3761807235676,1.0
84.1301062780609,96.03030303030302
81.20122393553498,73.26262626262626
92.48180709689949,88.1111111111111
88.50231735786498,89.1010101010101
95.52116430092595,90.09090909090908
64.51424856399504,60.3939393939394
83.02616457130962,96.03030303030302
43.7943312193049,1.0
79.16459208335635,86.13131313131312
76.68336856627512,88.1111111111111
61.71234428686051,71.28282828282828
72.76095426215194,85.14141414141415
96.87314475490075,86.13131313131312
83.15219848950125,94.05050505050507
97.23673023184686,97.02020202020199
78.85719382980953,80.19191919191918
76.0151283831964,80.19191919191918
85.44742861861278,96.03030303030302
95.00056850240304,97.02020202020199
98.1796918787611,96.03030303030302
76.31644511964913,80.19191919191918
84.32264330971218,87.12121212121211
100.6550382462189,98.01010101010102
95.98294590306001,90.09090909090908
99.3895754109847,95.04040404040404
94.53264832348209,93.06060606060605
84.93177821290855,98.01010101010102
82.36415753176502,92.07070707070707
85.77202974248716,91.08080808080808
77.23672193088943,84.15151515151516
97.91386619076924,98.01010101010102
15.5355669396705,1.0
82.73130525850327,74.25252525252526
93.06427440029485,93.06060606060605
86.53220508330791,86.13131313131312
68.98023968951492,75.24242424242424
98.28458359945246,86.13131313131312
92.47546211298705,82.17171717171716
90.75087093608222,86.13131313131312
84.23991508452828,89.1010101010101
82.13670279707185,95.04040404040404
73.03123103413725,81.18181818181819
82.50360293568309,90.09090909090908
86.02814395670855,95.04040404040404
100.59355440530123,94.05050505050507
78.11043015408534,87.12121212121211
78.77627570798685,93.06060606060605
83.92219377929733,85.14141414141415
82.49970410553507,93.06060606060605
81.16432815020833,85.14141414141415
94.64944474347021,95.04040404040404
74.2915333973933,87.12121212121211
82.63947341174864,84.15151515151516
77.24671226919234,82.17171717171716
37.21539432476022,1.0
82.35450024418304,90.09090909090908
82.96330018468959,89.1010101010101
99.16484256673026,98.01010101010102
94.35193193327609,98.01010101010102
77.86046222756335,89.1010101010101
73.69426858473852,77.22222222222223
95.94451066761452,95.04040404040404
83.39580687530908,91.08080808080808
82.4244122744126,94.05050505050507
84.2520873141798,78.2121212121212
95.33287639735534,98.01010101010102
87.87406541660263,68.31313131313131
87.1072996933682,95.04040404040404
84.67343108968407,93.06060606060605
81.0188430388032,93.06060606060605
61.23138996824466,60.3939393939394
93.5271671054179,83.16161616161615
92.36237474400656,88.1111111111111
99.10307611730936,96.03030303030302
71.599141839309,73.26262626262626
97.84253704740705,99.0
88.32966831650158,84.15151515151516
76.34719052865911,86.13131313131312
94.80676626609038,97.02020202020199
84.71390139761722,94.05050505050507
84.59544533308168,96.03030303030302
82.74760712960989,91.08080808080808
86.03957765571431,93.06060606060605
84.44062026442039,83.16161616161615
80.23397427168807,84.15151515151516
78.87690556851095,92.07070707070707
23.628683564698147,1.0
85.30303476825304,96.03030303030302
81.99724029723887,73.26262626262626
83.84664732729861,89.1010101010101
81.67755459850989,86.13131313131312
97.6445632100443,80.19191919191918
102.26182412158775,97.02020202020199
93.93577395878653,82.17171717171716
71.27391127179524,74.25252525252526
96.9096125140361,94.05050505050507
84.48765491859548,96.03030303030302
78.86991025048496,77.22222222222223
87.01778481987881,84.15151515151516
86.81625099413961,96.03030303030302
70.70412581979377,71.28282828282828
99.12791167013707,94.05050505050507
100.27019965779995,96.03030303030302
69.84767945635353,83.16161616161615
93.29637972269805,90.09090909090908
83.90308456661508,94.05050505050507
93.09270643030263,98.01010101010102
84.84417253466766,95.04040404040404
102.16404753250548,93.06060606060605
100.60151260465997,90.09090909090908
79.37410349183423,90.09090909090908
85.02891275612916,85.14141414141415
97.71975466391336,97.02020202020199
93.39531220402681,96.03030303030302
72.47717164287317,71.28282828282828
69.92615548500667,68.31313131313131
96.20820758662761,96.03030303030302
92.76495958289135,82.17171717171716
78.91006080443954,89.1010101010101
97.34762266234625,98.01010101010102
73.67223986796418,79.20202020202022
96.46816838211227,98.01010101010102
55.02957086418303,1.0
81.32583225848373,89.1010101010101
76.68832757879372,85.14141414141415
92.90478176723244,82.17171717171716
98.45357235257866,89.1010101010101
97.70280878220981,88.1111111111111
77.40323956397697,81.18181818181819
61.39064043177909,60.3939393939394
58.62378990253255,74.25252525252526
96.64263449025428,95.04040404040404
95.713463522738,91.08080808080808
75.66623214843435,85.14141414141415
90.20301422272593,87.12121212121211
82.96747789278837,80.19191919191918
84.99767206234453,88.1111111111111
96.09371052524381,99.0
97.55150719771493,98.01010101010102
33.50749235723756,1.0
97.53064373344014,96.03030303030302
63.6702490863301,64.35353535353536
97.16069541681188,98.01010101010102
98.02318319636164,92.07070707070707
80.840000232241,88.1111111111111
102.04059189505385,92.07070707070707
84.92225099415342,95.04040404040404
89.34684793724509,91.08080808080808
78.12151667408713,85.14141414141415
84.84289455386602,86.13131313131312
98.39285980601667,99.0
84.85760579618052,89.1010101010101
87.1266555457404,88.1111111111111
83.2185457092322,71.28282828282828
97.06906612987355,88.1111111111111
65.69296943582854,69.3030303030303
98.41665639996285,97.02020202020199
95.98953325770415,97.02020202020199
84.89039915876995,95.04040404040404
75.72065854954522,83.16161616161615
101.74455904637209,88.1111111111111
85.91384576400232,95.04040404040404
62.621773709131475,68.31313131313131
70.01142656075726,72.27272727272728
59.73597661728824,62.37373737373738
34.49670676029879,1.0
88.87181742310807,92.07070707070707
83.16390570929454,95.04040404040404
82.35210538881432,87.12121212121211
85.2449144282293,87.12121212121211
76.91973712621407,81.18181818181819
85.16925135255596,93.06060606060605
79.84595073540402,81.18181818181819
54.01109021526173,49.505050505050505
89.92072824894453,88.1111111111111
92.04883891696815,81.18181818181819
79.64533505576861,71.28282828282828
84.14867655718471,96.03030303030302
83.6125429447373,93.06060606060605
98.89136983194817,84.15151515151516
101.93738953476466,92.07070707070707
72.32501262824378,87.12121212121211
61.95189663838278,72.27272727272728
98.52226922920072,89.1010101010101
73.21300082415377,85.14141414141415
98.34720868053324,96.03030303030302
84.7670010334862,84.15151515151516
94.51558046837476,96.03030303030302
67.68380658740665,73.26262626262626
81.34961751208665,89.1010101010101
81.37770675147918,79.20202020202022
83.37046099938267,94.05050505050507
86.68707664331356,84.15151515151516
96.66890250208601,95.04040404040404
81.90870193414467,88.1111111111111
97.49093983346971,82.17171717171716
88.06245251414175,86.13131313131312
79.27343743930673,66.33333333333331
84.83824557439056,86.13131313131312
78.56059889955155,86.13131313131312
101.96372643220985,91.08080808080808
95.02265047909607,97.02020202020199
52.73604638317846,1.0
79.10439764011366,88.1111111111111
92.52333398176854,91.08080808080808
80.77575618758921,67.32323232323233
84.95569835304632,89.1010101010101
79.20815046786932,91.08080808080808
69.00587934925547,77.22222222222223
97.44496865673992,97.02020202020199
82.38127095534881,79.20202020202022
101.79905427191702,96.03030303030302
69.95899651437115,78.2121212121212
101.06455842661845,94.05050505050507
87.26709940241125,87.12121212121211
98.57882262410772,97.02020202020199
95.40549236214478,92.07070707070707
81.28367560125683,89.1010101010101
80.44867737079822,89.1010101010101
100.85275201816695,95.04040404040404
71.45732598757463,73.26262626262626
87.09237030295883,88.1111111111111
97.84637863461256,97.02020202020199
81.10496633594364,84.15151515151516
86.45185443433559,96.03030303030302
99.85067549675128,94.05050505050507
85.65721868210159,86.13131313131312
96.37507910697428,98.01010101010102
82.12589598194792,88.1111111111111
85.58959119326522,89.1010101010101
89.25406215904223,88.1111111111111
100.45646856167365,93.06060606060605
83.77650239138167,91.08080808080808
91.71184990635746,89.1010101010101
86.45881268236984,90.09090909090908
96.62769041429308,97.02020202020199
88.74296838535932,81.18181818181819
99.74121420940439,96.03030303030302
73.2542178515008,74.25252525252526
87.43355030899265,94.05050505050507
96.18092816187263,97.02020202020199
79.40193228572396,79.20202020202022
75.05172929961743,81.18181818181819
76.25727162407166,79.20202020202022
86.71653502968803,87.12121212121211
83.44261731893516,95.04040404040404
97.36061600785258,84.15151515151516
99.80462512496304,90.09090909090908
97.63040970979227,97.02020202020199
81.8054186275417,90.09090909090908
31.07389946501178,1.0
88.33159409800258,80.19191919191918
86.0603767619472,93.06060606060605
75.80828760771516,84.15151515151516
95.99105371991949,97.02020202020199
82.84408655208286,87.12121212121211
101.7106510530512,92.07070707070707
99.28583446986073,90.09090909090908
83.10411723990919,84.15151515151516
87.93167617485008,76.23232323232324
97.14255767203613,95.04040404040404
78.40932506085313,88.1111111111111
79.54509966111955,85.14141414141415
78.04812718299088,84.15151515151516
85.59121597386898,89.1010101010101
85.03504291908229,94.05050505050507
70.18073632796317,67.32323232323233
84.5287095705317,80.19191919191918
82.80426456423662,86.13131313131312
91.01791781052975,90.09090909090908
77.74884707394258,76.23232323232324
99.82777120212329,97.02020202020199
95.90662108782834,97.02020202020199
97.41051966651125,96.03030303030302
87.8499395574266,80.19191919191918
80.54322715422242,83.16161616161615
83.19130723618275,95.04040404040404
94.64520686235387,90.09090909090908
93.63648802103609,87.12121212121211
64.99083255786083,78.2121212121212
85.87169445967209,90.09090909090908
80.28631210174856,92.07070707070707
80.44603320734049,82.17171717171716
100.9923651587302,88.1111111111111
77.99443360809045,88.1111111111111
71.82669754531072,76.23232323232324
72.73761240189984,82.17171717171716
88.23528635297346,90.09090909090908
94.19858908143257,90.09090909090908
77.79332241691345,82.17171717171716
77.25860694882924,80.19191919191918
76.80658559799916,87.12121212121211
67.48341430766796,71.28282828282828
80.76129189891083,93.06060606060605
84.46892605776438,80.19191919191918
96.21695608351692,93.06060606060605
86.20083424546321,93.06060606060605
78.19594339844917,76.23232323232324
73.53184328796509,70.29292929292929
85.46086008663403,94.05050505050507
100.05615894515336,94.05050505050507
75.81957162780195,89.1010101010101
99.46844564623659,91.08080808080808
91.81986417261372,88.1111111111111
63.12966933286071,51.484848484848484
67.5340566679377,60.3939393939394
84.3191237189643,85.14141414141415
81.04084947393659,87.12121212121211
82.52441252609546,84.15151515151516
95.75764560637718,96.03030303030302
80.74106594469913,86.13131313131312
95.98107327232842,87.12121212121211
58.84991440294665,64.35353535353536
84.57820097214395,94.05050505050507
99.62742706484383,93.06060606060605
97.25045632994639,98.01010101010102
76.48489777551251,85.14141414141415
93.22581745006434,94.05050505050507
84.19338455722571,89.1010101010101
64.35318495661011,66.33333333333331
65.613613919419,65.34343434343434
70.41600537312397,72.27272727272728
94.59806238375891,93.06060606060605
72.6257326571235,74.25252525252526
80.97703339843108,91.08080808080808
87.86406586867389,91.08080808080808
85.3663496570404,96.03030303030302
94.17573614520946,93.06060606060605
91.82272500769687,87.12121212121211
40.43450875771793,1.0
72.1344900993385,75.24242424242424
96.88926219906195,99.0
82.17800338402498,90.09090909090908
75.35103526921066,76.23232323232324
97.87380279613548,93.06060606060605
93.74059151250316,92.07070707070707
83.41252375119007,90.09090909090908
97.04192495539448,95.04040404040404
81.52136915277396,82.17171717171716
93.93415579271834,95.04040404040404
77.89485898752518,84.15151515151516
92.96927513380173,81.18181818181819
82.3268170439229,95.04040404040404
98.40194745762832,80.19191919191918
92.53662935427099,93.06060606060605
95.6070058614516,94.05050505050507
82.39766116635678,89.1010101010101
90.95143971814811,90.09090909090908
86.86814911727929,94.05050505050507
88.98275095616734,90.09090909090908
74.88499743714492,79.20202020202022
93.92845559955087,92.07070707070707
70.25658063587264,80.19191919191918
85.81112681375095,93.06060606060605
101.59756549926757,97.02020202020199
86.34070647307456,79.20202020202022
76.69452576265435,79.20202020202022
82.36462463433514,87.12121212121211
77.93684138076438,76.23232323232324
75.85191186983063,85.14141414141415
85.6755926556608,94.05050505050507
95.3377266633607,98.01010101010102
99.32783195351332,97.02020202020199
90.22679828630714,87.12121212121211
93.58379816871053,91.08080808080808
99.90568932877828,97.02020202020199
76.47436093526856,81.18181818181819
62.87528471603546,62.37373737373738
74.62752207551749,87.12121212121211
97.2594102415364,97.02020202020199
76.40157730207414,90.09090909090908
80.84689381727884,89.1010101010101
93.25390327098727,91.08080808080808
91.75683993296094,81.18181818181819
80.0383091165144,89.1010101010101
81.24566868430747,84.15151515151516
82.83162490290536,80.19191919191918
97.68465166070143,98.01010101010102
78.71027951118238,86.13131313131312
93.34459651393631,85.14141414141415
96.62452045973465,98.01010101010102
95.52710610846039,98.01010101010102
84.96108954363177,82.17171717171716
101.53343214525115,98.01010101010102
90.6017298563035,91.08080808080808
73.3784929480769,76.23232323232324
98.8862453729749,88.1111111111111
66.8381711991028,73.26262626262626
91.67230037446636,86.13131313131312
77.15502875459678,77.22222222222223
94.04253219604422,92.07070707070707
102.02301618969187,96.03030303030302
99.89135554909474,97.02020202020199
94.91225099804653,95.04040404040404
84.60710651104849,89.1010101010101
101.63206873667454,96.03030303030302
97.65069150692814,98.01010101010102
74.87493542161441,79.20202020202022
87.60093181143641,76.23232323232324
76.28968998547913,88.1111111111111
83.94184272125798,95.04040404040404
93.7732926520432,82.17171717171716
96.75389918705037,88.1111111111111
73.90584501480497,77.22222222222223
87.18760078136616,94.05050505050507
100.12766546136558,91.08080808080808
83.2585133418902,92.07070707070707
83.63437602606548,92.07070707070707
99.61369430663592,96.03030303030302
64.00017322374465,74.25252525252526
81.93219639530955,86.13131313131312
95.8465191850384,81.18181818181819
97.4160006063969,98.01010101010102
98.34847463405671,96.03030303030302
101.64960675495765,97.02020202020199
83.94224662764404,96.03030303030302
95.96580169423895,97.02020202020199
69.93588605769101,67.32323232323233
97.59405355198894,97.02020202020199
85.5967425612937,94.05050505050507
94.99287375720833,86.13131313131312
64.98457483170897,67.32323232323233
101.57030404831843,89.1010101010101
91.75092319083619,91.08080808080808
84.78904174048526,88.1111111111111
88.32862340568748,79.20202020202022
96.05337735736482,95.04040404040404
96.84595484974793,96.03030303030302
95.4686068185311,96.03030303030302
79.98430728714,80.19191919191918
72.68281695885125,83.16161616161615
73.62343814522693,72.27272727272728
99.21751557975914,90.09090909090908
95.30804493482022,98.01010101010102
83.3247241249604,96.03030303030302
98.697040950216,98.01010101010102
97.24442631624693,96.03030303030302
56.87415093782741,56.43434343434343
96.91476251509617,98.01010101010102
84.42559810530447,89.1010101010101
93.08386151600428,92.07070707070707
84.18303302101575,84.15151515151516
89.48015741187494,81.18181818181819
86.88544791895322,88.1111111111111
92.67364321499359,88.1111111111111
84.78818330566045,82.17171717171716
80.00988451034603,89.1010101010101
83.33526300949084,78.2121212121212
81.98963623559624,84.15151515151516
80.48398118652919,85.14141414141415
94.24545411516765,97.02020202020199
74.28022307949743,79.20202020202022
90.08826183846739,91.08080808080808
95.65990293611405,89.1010101010101
86.05236139129994,92.07070707070707
86.55416593933518,90.09090909090908
92.7244716439659,91.08080808080808
74.13478391053157,76.23232323232324
78.59708448289071,83.16161616161615
97.83845920907497,93.06060606060605
100.95219956428667,94.05050505050507
-29.891043774475648,1.0
61.966807545473166,63.36363636363636
100.20983750717872,93.06060606060605
94.6763804710471,94.05050505050507
62.96403652442492,60.3939393939394
63.959613349858124,65.34343434343434
84.73781572861634,94.05050505050507
97.53983840991074,98.01010101010102
80.54479192180212,78.2121212121212
81.9821562723429,88.1111111111111
81.35050527687793,97.02020202020199
80.0612501840786,89.1010101010101
57.88074738726146,57.42424242424243
95.52360859386398,85.14141414141415
100.16821009921884,96.03030303030302
91.31057532506146,91.08080808080808
84.5590741411299,95.04040404040404
97.03068082251791,94.05050505050507
91.83971237607143,89.1010101010101
72.87830627409187,81.18181818181819
99.60165229412999,95.04040404040404
98.16099665079334,97.02020202020199
35.23807637023285,1.0
39.93185407897866,1.0
100.77677314788646,93.06060606060605
98.92052359426442,91.08080808080808
81.00396471983784,90.09090909090908
85.30801069806627,92.07070707070707
93.11811081960988,89.1010101010101
76.07508207606982,81.18181818181819
78.04240965587361,86.13131313131312
83.58421917771375,92.07070707070707
93.78364255657863,91.08080808080808
89.95367876664604,86.13131313131312
78.57540092920429,79.20202020202022
75.55211192463833,84.15151515151516
82.9761666880446,94.05050505050507
77.09548356269585,84.15151515151516
91.07594395641945,77.22222222222223
64.96314173509177,65.34343434343434
72.46322705947281,75.24242424242424
84.44401146540775,91.08080808080808
84.50682586825427,91.08080808080808
83.97262939053678,97.02020202020199
99.37429204711688,94.05050505050507
83.36713255311696,90.09090909090908
74.800323195449,85.14141414141415
86.77218513928874,94.05050505050507
72.80756688222606,78.2121212121212
62.163398651694685,68.31313131313131
97.80633165130892,94.05050505050507
101.06951115950754,96.03030303030302
83.1549399649588,95.04040404040404
73.73434834467011,79.20202020202022
78.56728534160482,80.19191919191918
84.0363388990304,89.1010101010101
94.45475609580521,90.09090909090908
84.30743433543904,88.1111111111111
79.47395487652634,85.14141414141415
78.75750019675287,84.15151515151516
84.52918715744242,96.03030303030302
73.77246733408846,80.19191919191918
93.38784628624705,85.14141414141415
88.92926883597774,80.19191919191918
100.11535279757838,92.07070707070707
95.0664290746035,87.12121212121211
83.95401931283136,88.1111111111111
63.10671479466552,61.38383838383838
84.46430721300966,78.2121212121212
80.1051873568883,88.1111111111111
99.71189221038372,97.02020202020199
83.43029902928313,89.1010101010101
52.68932416617911,1.0
80.09419462479656,90.09090909090908
97.07920322286446,95.04040404040404
75.86463786019428,91.08080808080808
99.45490908239479,93.06060606060605
71.44969570946255,78.2121212121212
98.24653796602318,91.08080808080808
77.49715170186678,80.19191919191918
74.76591896885205,81.18181818181819
85.10129858382487,91.08080808080808
68.07165307247328,79.20202020202022
97.28833140946207,98.01010101010102
81.46567846366685,65.34343434343434
12.54579855651669,1.0
97.62058476687928,98.01010101010102
83.44807712080176,71.28282828282828
82.5972526471963,69.3030303030303
73.50397556264281,76.23232323232324
98.58775139483103,99.0
78.21764831953813,77.22222222222223
65.78059750849293,66.33333333333331
81.48679376781482,91.08080808080808
79.56303493297989,86.13131313131312
93.99706963519921,90.09090909090908
45.886661996475176,46.535353535353536
95.74816079659858,97.02020202020199
100.12410100922197,90.09090909090908
103.84969908116774,92.07070707070707
99.57891409995304,94.05050505050507
99.58638432354104,94.05050505050507
96.00784969717431,96.03030303030302
