4.336043360433604332e-03,3.478260869565217520e-03,2.940083979328165231e-01,4.969879518072289198e-02,2.532574784364103465e-02,6.958250497017891278e-02,7.387508394895903052e-02,7.166168389361657343e-02,3.922032439393790398e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.807365439093484238e-02,3.759270018112846612e-02,8.913091798177373570e-02,1.008206330597889999e-01,1.319587628865979360e-03,3.192236908147900176e-01,5.947209717641667170e-01,8.775510204081632404e-01
3.794037940379403791e-03,6.956521739130435041e-03,6.879844961240309809e-02,1.506024096385542160e-02,1.339695356946228599e-02,4.970178926441351508e-02,7.387508394895903052e-02,8.561173319358082734e-02,9.490477457676677053e-02,2.111984282907662103e-01,1.520086862106406200e-01,9.024856596558318567e-02,3.589329021827000754e-02,4.159183287645334959e-02,1.331444759206799056e-01,1.189296333002973077e-01,4.712158257390531430e-02,6.066822977725674221e-02,2.061855670103092885e-04,8.030784674585912317e-03,4.412079647714091113e-01,8.979591836734693855e-01
1.626016260162601625e-03,3.478260869565217520e-03,4.869186046511628230e-02,1.261295180722891637e-02,9.359515507432556586e-03,9.940357852882704057e-03,3.357958361316319609e-03,7.268528652363409615e-03,4.134330760916345854e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.133144475920680114e-02,6.151532756911930189e-03,1.908201822627250688e-02,2.471424384525204923e-02,2.061855670103092885e-04,4.517316379454575787e-02,4.529747527837737486e-01,9.489795918367347483e-01
2.710027100271002881e-02,1.078260869565217384e-01,1.980781653746770121e-01,4.386295180722891290e-02,3.193246467241695613e-02,4.970178926441351508e-02,5.036937541974479543e-02,6.760408506905755954e-02,5.557800534195404818e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.249291784702549993e-03,3.417518198284405853e-03,1.124694376528117407e-01,1.166471277842907606e-01,1.237113402061855568e-03,2.072946294127488709e-01,6.853655840062625737e-01,8.673469387755101678e-01
3.252032520325203249e-03,8.695652173913043584e-03,3.569121447028424099e-02,1.223644578313252962e-02,1.119471462653697999e-02,1.988071570576540811e-02,3.022162525184687518e-02,6.438088467608280886e-03,2.226931201808248287e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.249291784702549993e-03,2.050510918970643252e-03,2.867303845298955697e-02,2.242086752637749425e-02,4.123711340206185770e-04,2.145725280240923516e-01,7.703316455493054438e-01,9.795918367346938549e-01
1.084010840108401083e-03,0.000000000000000000e+00,9.843346253229974530e-02,8.471385542168674218e-03,4.955037621581941977e-03,5.964214711729622087e-02,2.014775016789791678e-02,1.488696632442345139e-02,1.208280357312990598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.498583569405099986e-03,6.835036396568811706e-03,1.259946654812180711e-01,7.108001172332942263e-02,0.000000000000000000e+00,7.094696335954492339e-01,8.305439871468068835e-01,9.387755102040816757e-01
1.084010840108401083e-03,0.000000000000000000e+00,1.925872093023255904e-01,3.614457831325301046e-02,2.587630757937236028e-02,9.940357852882704057e-03,3.357958361316319609e-03,1.649757695920353595e-02,1.998666154154469729e-02,1.964636542239685951e-02,9.771986970684039958e-03,3.441682600382409314e-03,0.000000000000000000e+00,9.452689290103034490e-04,2.967422096317281002e-02,2.457195584566487789e-02,2.728384085352300592e-02,4.358147713950762114e-02,8.247422680412371540e-04,1.455579722268696662e-02,4.833593232458592293e-01,9.387755102040816757e-01
1.084010840108401083e-03,0.000000000000000000e+00,2.315891472868217005e-01,9.600903614457831359e-02,7.010460634978894767e-02,6.958250497017891278e-02,2.686366689053055687e-02,1.513142764859159717e-01,6.987643856588574010e-02,7.367387033398821450e-03,3.257328990228013175e-03,1.147227533460803105e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.667138810198300652e-02,4.162537165510406256e-02,1.248944209824405377e-01,8.936107854630714886e-02,9.896907216494844114e-04,1.840388154592605130e-02,7.546957932005395886e-01,8.367346938775510612e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.243217054263566268e-02,7.153614457831324915e-03,6.239677004955038013e-03,2.982107355864811044e-02,1.343183344526527843e-02,1.206077808841219323e-03,4.796588508556654321e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416430594900850142e-03,1.367007279313762385e-03,3.823071793731940698e-02,3.341148886283704100e-02,0.000000000000000000e+00,1.090848251631253152e-01,7.785815481428580709e-01,9.795918367346938549e-01
1.626016260162601625e-03,0.000000000000000000e+00,3.238049095607234973e-01,5.101656626506024389e-02,4.477885850614791996e-02,8.946322067594433824e-02,3.022162525184687518e-02,9.248522881239533422e-02,2.649609209449936276e-01,5.144891944990177129e-02,4.011943539630836303e-02,3.244741873804971033e-02,1.516572352465642842e-02,9.452689290103034490e-04,1.003541076487252243e-01,4.842623286969002794e-02,1.259946654812180711e-01,2.771395076201641494e-01,8.247422680412371540e-04,2.024426970051865574e-02,4.446508480379176564e-01,7.244897959183673741e-01
